scenario_id,model,display_name,method,joint_revision_success,memory_state_accuracy,num_events,num_expected_evidence,approx_token_count
case-203709,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203710,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,230
case-203711,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,231
case-203712,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203713,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,230
case-203714,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,231
case-203715,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203716,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,230
case-203717,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,231
case-203718,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203719,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,230
case-203720,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,231
case-203721,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203722,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,230
case-203723,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,231
case-203724,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203725,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,230
case-203726,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203727,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203728,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203729,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203730,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203731,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203732,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203733,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203734,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203735,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203736,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203737,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203738,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203739,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203740,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203741,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203742,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203743,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203744,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203745,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203746,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203747,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203748,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203749,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203750,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203751,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203752,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203753,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203754,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203755,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203756,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203757,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203758,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203759,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203760,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203761,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203762,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203763,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203764,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203765,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203766,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203767,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203768,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203769,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203770,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203771,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203772,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203773,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203774,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203775,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203776,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203777,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203778,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203779,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203780,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203781,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203782,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203783,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203784,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203785,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203786,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203787,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203788,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203789,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203790,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203791,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203792,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203793,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203794,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203795,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203796,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203797,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203798,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203799,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203800,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203801,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203802,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203803,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203804,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203805,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203806,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203807,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203808,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203809,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203810,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203811,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203812,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203813,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203814,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203815,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203816,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203817,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203818,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203819,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203820,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203821,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203822,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,225
case-203823,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,232
case-203824,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,221
case-203825,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,220
case-203826,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203827,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203828,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203829,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203830,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203831,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203832,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203833,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203834,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203835,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203836,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203837,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203838,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203839,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203840,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203841,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203842,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203843,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203844,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203845,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203846,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203847,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203848,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203849,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203850,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203851,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203852,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203853,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203854,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203855,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203856,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203857,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203858,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203859,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203860,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203861,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203862,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203863,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203864,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203865,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203866,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203867,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203868,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203869,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203870,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203871,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203872,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203873,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203874,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203875,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203876,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203877,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203878,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203879,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203880,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203881,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203882,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203883,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203884,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203885,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203886,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203887,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203888,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203889,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203890,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203891,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203892,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203893,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203894,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203895,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203896,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203897,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203898,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203899,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,216
case-203900,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,224
case-203901,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,229
case-203902,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203903,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203904,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,219
case-203905,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,226
case-203906,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203907,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,229
case-203908,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203909,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203910,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,219
case-203911,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,226
case-203912,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203913,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,229
case-203914,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203915,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203916,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,219
case-203917,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,226
case-203918,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203919,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,229
case-203920,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203921,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203922,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,219
case-203923,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,226
case-203924,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203925,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,229
case-203926,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203927,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203928,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,219
case-203929,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,226
case-203930,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203931,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,229
case-203932,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203933,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203934,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,219
case-203935,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,226
case-203936,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203937,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,229
case-203938,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203939,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203940,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,219
case-203941,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,226
case-203942,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203943,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,229
case-203944,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203945,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203946,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,219
case-203947,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,226
case-203948,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203949,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,229
case-203950,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203951,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203952,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,219
case-203953,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,226
case-203954,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203955,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,229
case-203956,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203957,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203958,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,219
case-203959,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,226
case-203960,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203961,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,229
case-203962,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203963,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203964,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,219
case-203965,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,226
case-203966,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203967,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,229
case-203968,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203969,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203970,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,219
case-203971,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,226
case-203972,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203973,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,229
case-203974,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,223
case-203975,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,233
case-203976,mistral_nemo_12b,Mistral-Nemo-12B,Direct,0.0,0.6666666666666666,7,2,219
